Order ID,Order Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month_Name,Profit Margin
CA-2021-105921,2020-10-31 12:50:19.482663732,Same Day,Consumer,Ohio,East,Office Supplies,Storage,329.94,6,0.0,22.07,2020,10,Oct,6.69
CA-2022-105922,2021-10-18 02:41:57.676489720,Second Class,Consumer,California,Central,Technology,Machines,83.59,7,0.1,3.76,2021,10,Oct,4.5
CA-2023-105923,2023-02-23 02:38:17.213188576,Second Class,Corporate,Illinois,East,Furniture,Bookcases,370.48,7,0.0,112.27,2023,2,Feb,30.3
CA-2020-105924,2023-07-03 06:43:57.994696544,Same Day,Home Office,Pennsylvania,Central,Technology,Copiers,90.37,8,0.3,-2.62,2023,7,Jul,-2.9
CA-2021-105925,2022-12-16 21:12:20.821534000,First Class,Corporate,Washington,West,Office Supplies,Paper,103.2,6,0.1,10.32,2022,12,Dec,10.0
CA-2022-105926,2020-12-11 21:06:56.610797016,Same Day,Corporate,Washington,Central,Office Supplies,Binders,111.24,7,0.0,34.73,2020,12,Dec,31.22
CA-2023-105927,2021-11-07 03:03:34.519437632,Second Class,Consumer,Ohio,East,Furniture,Bookcases,76.91,14,0.4,5.89,2021,11,Nov,7.66
CA-2020-105928,2020-07-08 08:08:15.682193426,Standard Class,Corporate,Pennsylvania,West,Furniture,Furnishings,601.41,9,0.0,193.32,2020,7,Jul,32.14
CA-2021-105929,2020-11-24 01:20:58.838244860,Same Day,Home Office,Ohio,East,Office Supplies,Binders,364.5,6,0.0,85.79,2020,11,Nov,23.54
CA-2022-105930,2020-05-20 04:16:29.202981938,Standard Class,Home Office,Texas,Central,Technology,Phones,165.66,14,0.0,51.94,2020,5,May,31.35
CA-2023-105931,2020-10-06 23:47:01.894231248,Standard Class,Consumer,Illinois,West,Technology,Accessories,413.46,13,0.0,135.72,2020,10,Oct,32.83
CA-2020-105932,2023-03-22 17:19:29.500175104,Same Day,Corporate,Michigan,Central,Technology,Copiers,29.16,2,0.2,5.83,2023,3,Mar,19.99
CA-2021-105933,2023-11-04 00:33:04.169710304,Standard Class,Corporate,New York,South,Office Supplies,Paper,43.45,4,0.0,7.51,2023,11,Nov,17.28
CA-2022-105934,2023-02-24 11:56:51.957772544,Standard Class,Consumer,Michigan,South,Furniture,Furnishings,238.54,5,0.2,-15.32,2023,2,Feb,-6.42
CA-2023-105935,2023-07-29 22:37:43.351178256,Same Day,Corporate,Texas,East,Office Supplies,Supplies,309.68,8,0.2,50.4,2023,7,Jul,16.27
CA-2020-105936,2021-04-21 04:42:59.996998048,Same Day,Consumer,Texas,South,Office Supplies,Supplies,196.25,4,0.0,19.32,2021,4,Apr,9.84
CA-2021-105937,2023-03-18 22:09:41.778155792,Standard Class,Corporate,Georgia,South,Technology,Phones,22.59,1,0.1,3.5,2023,3,Mar,15.49
CA-2022-105938,2021-07-13 09:32:33.369690296,Standard Class,Home Office,New York,South,Technology,Machines,51.3,1,0.1,3.19,2021,7,Jul,6.22
CA-2023-105939,2021-03-22 12:56:31.244308800,Standard Class,Consumer,Texas,East,Technology,Copiers,225.11,2,0.3,-12.87,2021,3,Mar,-5.72
CA-2020-105940,2023-08-21 03:34:59.264521936,Second Class,Consumer,Ohio,Central,Furniture,Tables,1679.87,8,0.0,400.23,2023,8,Aug,23.83
CA-2021-105941,2020-09-29 19:58:34.264271776,Second Class,Corporate,Texas,South,Technology,Machines,501.66,3,0.0,204.91,2020,9,Sep,40.85
CA-2022-105942,2020-03-24 06:34:44.675038775,First Class,Home Office,California,South,Technology,Accessories,718.6,6,0.3,59.05,2020,3,Mar,8.22
CA-2023-105943,2022-08-07 23:34:47.016560768,Same Day,Home Office,Florida,Central,Office Supplies,Storage,208.46,7,0.0,24.73,2022,8,Aug,11.86
CA-2020-105944,2021-07-09 03:51:37.833591832,Standard Class,Consumer,Ohio,South,Office Supplies,Binders,206.95,11,0.0,83.15,2021,7,Jul,40.18
CA-2021-105945,2023-12-04 15:06:59.852904384,Standard Class,Consumer,Illinois,West,Technology,Accessories,52.8,1,0.1,8.99,2023,12,Dec,17.03
CA-2022-105946,2020-01-28 14:41:12.286986541,Standard Class,Home Office,Georgia,Central,Technology,Accessories,384.45,5,0.0,50.63,2020,1,Jan,13.17
CA-2023-105947,2023-03-17 02:19:59.219492672,Second Class,Corporate,Texas,Central,Technology,Machines,137.94,2,0.1,24.96,2023,3,Mar,18.09
CA-2020-105948,2023-01-18 18:07:06.877470352,Same Day,Consumer,California,Central,Office Supplies,Paper,296.7,7,0.3,-33.71,2023,1,Jan,-11.36
CA-2021-105949,2022-06-21 06:46:46.584279776,First Class,Corporate,Pennsylvania,South,Office Supplies,Storage,153.04,12,0.1,17.89,2022,6,Jun,11.69
CA-2022-105950,2023-09-06 14:02:22.292490112,Second Class,Corporate,New York,South,Technology,Accessories,196.2,12,0.1,57.33,2023,9,Sep,29.22
CA-2023-105951,2022-12-14 09:35:56.541752128,Same Day,Corporate,Washington,West,Technology,Phones,135.95,13,0.0,42.61,2022,12,Dec,31.34
CA-2020-105952,2020-05-10 23:22:45.107319758,Standard Class,Home Office,Texas,East,Office Supplies,Paper,185.79,3,0.2,15.08,2020,5,May,8.12
CA-2021-105953,2022-02-07 14:32:03.290138592,Same Day,Corporate,Florida,East,Furniture,Chairs,403.46,9,0.2,-7.84,2022,2,Feb,-1.94
CA-2022-105954,2021-09-22 21:51:58.366938512,Second Class,Corporate,Texas,Central,Technology,Machines,41.84,1,0.0,6.81,2021,9,Sep,16.28
CA-2023-105955,2020-02-02 13:54:00.846550257,Second Class,Consumer,Texas,West,Furniture,Chairs,33.35,2,0.0,14.72,2020,2,Feb,44.14
CA-2020-105956,2022-12-31 20:35:57.802571664,Second Class,Consumer,Texas,West,Technology,Machines,227.21,9,0.2,6.17,2022,12,Dec,2.72
CA-2021-105957,2023-06-22 23:32:24.363836496,Second Class,Home Office,Georgia,East,Furniture,Furnishings,626.77,7,0.0,185.81,2023,6,Jun,29.65
CA-2022-105958,2022-12-13 21:19:37.425326464,Standard Class,Consumer,Pennsylvania,South,Office Supplies,Supplies,806.53,3,0.1,137.03,2022,12,Dec,16.99
CA-2023-105959,2022-07-10 17:06:53.008455488,Standard Class,Consumer,California,Central,Office Supplies,Paper,43.62,11,0.0,2.58,2022,7,Jul,5.91
CA-2020-105960,2022-05-04 06:58:00.942612688,Second Class,Corporate,New York,East,Furniture,Chairs,99.2,8,0.0,42.44,2022,5,May,42.78
CA-2021-105961,2020-05-08 15:16:43.432230950,Standard Class,Home Office,New York,East,Office Supplies,Supplies,33.81,5,0.0,2.88,2020,5,May,8.52
CA-2022-105962,2020-10-08 12:35:59.243508280,Second Class,Home Office,Michigan,Central,Furniture,Tables,85.57,2,0.3,6.29,2020,10,Oct,7.35
CA-2023-105963,2021-09-17 06:52:28.086256064,First Class,Consumer,Ohio,East,Office Supplies,Binders,456.16,10,0.1,134.3,2021,9,Sep,29.44
CA-2020-105964,2023-02-02 12:15:09.951468448,Same Day,Home Office,Georgia,Central,Furniture,Chairs,146.51,1,0.1,39.48,2023,2,Feb,26.95
CA-2021-105965,2020-10-23 13:44:47.526892480,First Class,Home Office,Ohio,West,Office Supplies,Paper,102.12,6,0.0,38.16,2020,10,Oct,37.37
CA-2022-105966,2021-07-13 06:02:10.764997248,Standard Class,Consumer,Pennsylvania,South,Office Supplies,Paper,255.98,4,0.0,88.54,2021,7,Jul,34.59
CA-2023-105967,2020-01-13 17:02:46.608295392,Standard Class,Home Office,New York,South,Technology,Copiers,67.02,2,0.0,15.3,2020,1,Jan,22.83
CA-2020-105968,2021-07-02 15:49:51.924751088,Same Day,Home Office,Georgia,Central,Office Supplies,Storage,729.95,1,0.0,298.19,2021,7,Jul,40.85
CA-2021-105969,2023-01-14 14:11:22.643718416,Standard Class,Home Office,California,South,Office Supplies,Paper,149.5,7,0.1,50.08,2023,1,Jan,33.5
CA-2022-105970,2020-01-27 15:53:45.356481713,Second Class,Consumer,Illinois,South,Office Supplies,Binders,99.31,4,0.1,14.38,2020,1,Jan,14.48
CA-2023-105971,2021-11-11 15:45:15.264922200,Same Day,Home Office,Texas,East,Technology,Accessories,266.89,1,0.0,65.1,2021,11,Nov,24.39
CA-2020-105972,2020-09-16 18:09:51.144243756,First Class,Corporate,New York,South,Office Supplies,Binders,379.66,13,0.5,-59.13,2020,9,Sep,-15.57
CA-2021-105973,2021-08-12 08:19:47.331765648,First Class,Corporate,Texas,South,Office Supplies,Storage,732.14,10,0.0,118.29,2021,8,Aug,16.16
CA-2022-105974,2022-11-03 22:21:35.041777152,Standard Class,Consumer,Florida,South,Technology,Copiers,120.31,1,0.2,-7.7,2022,11,Nov,-6.4
CA-2023-105975,2021-11-01 17:19:38.145794768,First Class,Consumer,Washington,South,Office Supplies,Storage,439.68,7,0.0,68.06,2021,11,Nov,15.48
CA-2020-105976,2020-04-06 18:54:35.609145945,Standard Class,Corporate,Georgia,West,Technology,Machines,164.22,5,0.0,63.66,2020,4,Apr,38.77
CA-2021-105977,2020-05-24 08:12:13.436733876,Standard Class,Home Office,Georgia,Central,Technology,Accessories,80.53,1,0.1,15.08,2020,5,May,18.73
CA-2022-105978,2023-05-13 01:46:55.049782352,First Class,Consumer,Florida,West,Furniture,Furnishings,68.25,11,0.0,26.62,2023,5,May,39.0
CA-2023-105979,2020-01-01 19:17:04.325811777,First Class,Consumer,Pennsylvania,Central,Furniture,Tables,49.55,9,0.0,17.25,2020,1,Jan,34.81
CA-2020-105980,2021-12-19 22:23:57.694501424,Second Class,Home Office,Illinois,South,Furniture,Chairs,70.69,3,0.0,13.39,2021,12,Dec,18.94
CA-2021-105981,2020-01-15 14:37:40.469305048,Standard Class,Consumer,Ohio,South,Technology,Accessories,452.92,10,0.0,56.22,2020,1,Jan,12.41
CA-2022-105982,2022-11-21 00:35:39.790864064,Second Class,Home Office,Florida,South,Office Supplies,Binders,300.88,1,0.1,59.24,2022,11,Nov,19.69
CA-2023-105983,2021-06-05 16:55:21.358883272,Second Class,Consumer,Ohio,West,Technology,Accessories,42.9,13,0.2,11.34,2021,6,Jun,26.43
CA-2020-105984,2023-12-14 13:32:36.972031824,Same Day,Corporate,Washington,East,Technology,Copiers,25.88,2,0.0,9.98,2023,12,Dec,38.56
CA-2021-105985,2022-06-19 10:57:04.025616656,First Class,Corporate,New York,South,Technology,Machines,48.8,10,0.0,17.35,2022,6,Jun,35.55
CA-2022-105986,2022-08-16 10:56:38.088757696,First Class,Consumer,Michigan,West,Furniture,Chairs,68.26,6,0.3,7.9,2022,8,Aug,11.57
CA-2023-105987,2022-07-20 03:16:11.011157248,First Class,Home Office,New York,Central,Office Supplies,Paper,109.59,3,0.0,28.61,2022,7,Jul,26.11
CA-2020-105988,2020-08-10 06:48:13.040476308,Second Class,Corporate,New York,East,Furniture,Bookcases,479.56,10,0.2,-20.23,2020,8,Aug,-4.22
CA-2021-105989,2022-11-10 05:07:47.043578320,Same Day,Corporate,Texas,West,Office Supplies,Supplies,85.82,8,0.4,-13.37,2022,11,Nov,-15.58
CA-2022-105990,2022-06-07 20:12:06.952519136,First Class,Consumer,Florida,South,Technology,Copiers,796.72,1,0.0,224.0,2022,6,Jun,28.12
CA-2023-105991,2022-07-29 18:41:02.920898576,First Class,Corporate,Ohio,East,Furniture,Bookcases,27.65,1,0.0,4.88,2022,7,Jul,17.65
CA-2020-105992,2023-09-24 01:02:23.553309648,Same Day,Home Office,Washington,South,Furniture,Tables,104.73,8,0.5,-3.91,2023,9,Sep,-3.73
CA-2021-105993,2023-09-30 06:03:24.252764288,Standard Class,Home Office,Ohio,West,Furniture,Tables,325.56,11,0.0,64.88,2023,9,Sep,19.93
CA-2022-105994,2021-04-22 22:47:31.253314656,Same Day,Corporate,California,West,Technology,Accessories,346.27,1,0.0,33.09,2021,4,Apr,9.56
CA-2023-105995,2022-07-04 01:34:44.494921696,Same Day,Consumer,Florida,West,Office Supplies,Binders,106.09,14,0.1,30.03,2022,7,Jul,28.31
CA-2020-105996,2021-07-10 02:39:04.764096664,First Class,Home Office,New York,East,Furniture,Tables,404.14,11,0.0,133.06,2021,7,Jul,32.92
CA-2021-105997,2020-11-17 18:34:46.836443688,Standard Class,Home Office,Illinois,Central,Office Supplies,Binders,334.35,4,0.5,-83.17,2020,11,Nov,-24.88
CA-2022-105998,2020-02-26 23:26:55.830289688,Second Class,Home Office,New York,East,Furniture,Bookcases,75.03,11,0.0,33.2,2020,2,Feb,44.25
CA-2023-105999,2023-01-22 09:46:31.994796608,Standard Class,Corporate,Florida,Central,Technology,Phones,203.35,13,0.1,26.69,2023,1,Jan,13.13
CA-2020-106000,2022-08-14 08:06:10.320708464,First Class,Home Office,Washington,Central,Furniture,Furnishings,299.95,13,0.1,72.64,2022,8,Aug,24.22
CA-2021-106001,2022-02-12 19:00:25.756741880,Standard Class,Home Office,Pennsylvania,West,Technology,Phones,80.6,6,0.1,26.93,2022,2,Feb,33.41
CA-2022-106002,2022-03-22 18:38:22.976935008,First Class,Corporate,Washington,Central,Office Supplies,Binders,807.81,1,0.1,26.17,2022,3,Mar,3.24
CA-2023-106003,2021-11-28 02:12:38.292890376,Same Day,Corporate,New York,East,Furniture,Bookcases,64.37,4,0.5,0.1,2021,11,Nov,0.16
CA-2020-106004,2022-07-29 20:26:14.223245104,Same Day,Corporate,Georgia,West,Technology,Copiers,171.42,13,0.3,15.7,2022,7,Jul,9.16
CA-2021-106005,2023-04-22 06:08:13.881022656,Same Day,Consumer,Pennsylvania,West,Office Supplies,Binders,42.53,5,0.0,4.98,2023,4,Apr,11.71
CA-2022-106006,2020-08-20 17:30:09.276029420,Second Class,Consumer,Pennsylvania,West,Furniture,Furnishings,164.57,13,0.1,38.81,2020,8,Aug,23.58
CA-2023-106007,2020-05-15 13:49:37.155150848,Same Day,Corporate,Georgia,East,Technology,Copiers,51.06,1,0.0,20.42,2020,5,May,39.99
CA-2020-106008,2022-04-08 08:36:08.609596232,Standard Class,Consumer,California,East,Furniture,Chairs,110.59,2,0.1,32.03,2022,4,Apr,28.96
CA-2021-106009,2023-09-22 12:13:26.204032624,Same Day,Home Office,Michigan,Central,Technology,Machines,30.37,2,0.0,10.76,2023,9,Sep,35.43
CA-2022-106010,2022-07-27 22:51:20.362235456,First Class,Consumer,Pennsylvania,South,Office Supplies,Supplies,330.24,6,0.2,-15.01,2022,7,Jul,-4.55
CA-2023-106011,2020-07-08 01:07:30.472807324,First Class,Consumer,California,East,Office Supplies,Paper,211.94,2,0.0,26.76,2020,7,Jul,12.63
CA-2020-106012,2021-12-03 15:26:57.271226296,Standard Class,Home Office,Michigan,South,Office Supplies,Storage,440.28,6,0.2,48.03,2021,12,Dec,10.91
CA-2021-106013,2022-07-02 05:45:01.936258560,Same Day,Corporate,Michigan,South,Furniture,Furnishings,104.81,9,0.0,29.56,2022,7,Jul,28.2
CA-2022-106014,2023-12-06 21:27:50.225646672,Same Day,Home Office,Pennsylvania,Central,Furniture,Tables,461.21,2,0.4,49.56,2023,12,Dec,10.75
CA-2023-106015,2022-01-19 18:13:27.284735072,Standard Class,Home Office,Georgia,West,Office Supplies,Storage,154.36,7,0.1,24.31,2022,1,Jan,15.75
CA-2020-106016,2022-01-22 14:35:48.076249560,Second Class,Home Office,Ohio,East,Technology,Copiers,166.2,14,0.3,-11.47,2022,1,Jan,-6.9
CA-2021-106017,2020-01-27 22:54:30.565867814,First Class,Corporate,Illinois,Central,Furniture,Furnishings,1229.12,11,0.1,56.92,2020,1,Jan,4.63
CA-2022-106018,2022-03-24 17:58:28.140291184,First Class,Consumer,Washington,Central,Furniture,Tables,91.41,1,0.5,-30.01,2022,3,Mar,-32.83
CA-2023-106019,2020-02-13 02:21:08.384449892,Same Day,Home Office,Illinois,East,Technology,Copiers,506.47,9,0.2,-41.8,2020,2,Feb,-8.25
CA-2020-106020,2021-11-19 06:04:50.708960824,Standard Class,Home Office,California,Central,Furniture,Tables,239.77,4,0.2,28.69,2021,11,Nov,11.97
CA-2021-106021,2023-05-30 19:47:41.519987984,Standard Class,Consumer,California,South,Office Supplies,Binders,83.77,5,0.0,10.09,2023,5,May,12.04
CA-2022-106022,2023-03-24 20:09:57.268224336,Same Day,Consumer,Michigan,West,Office Supplies,Binders,39.82,4,0.1,12.37,2023,3,Mar,31.06
CA-2023-106023,2021-11-19 14:50:47.220693448,Second Class,Home Office,Illinois,Central,Technology,Machines,52.82,10,0.0,15.24,2021,11,Nov,28.85
CA-2020-106024,2021-03-26 08:06:18.966328112,Standard Class,Home Office,Texas,Central,Technology,Copiers,459.75,9,0.0,182.04,2021,3,Mar,39.6
CA-2021-106025,2023-12-12 21:13:17.018061744,Standard Class,Home Office,Michigan,Central,Technology,Accessories,840.84,14,0.2,51.28,2023,12,Dec,6.1
CA-2022-106026,2023-10-02 22:55:22.439585728,Second Class,Consumer,Texas,Central,Office Supplies,Storage,162.62,1,0.0,46.89,2023,10,Oct,28.83
CA-2023-106027,2021-03-02 02:03:46.587281728,Standard Class,Home Office,Michigan,West,Technology,Phones,171.38,10,0.0,44.59,2021,3,Mar,26.02
CA-2020-106028,2020-02-29 16:18:54.017111122,Same Day,Corporate,Washington,West,Office Supplies,Binders,322.61,6,0.0,143.46,2020,2,Feb,44.47
CA-2021-106029,2022-02-06 03:28:17.243208080,First Class,Consumer,California,West,Technology,Copiers,159.7,13,0.0,58.89,2022,2,Feb,36.88
CA-2022-106030,2022-04-23 11:30:08.195326960,First Class,Corporate,Washington,South,Furniture,Furnishings,445.72,12,0.0,128.44,2022,4,Apr,28.82
CA-2023-106031,2021-10-01 12:44:12.043828488,Same Day,Consumer,Georgia,East,Technology,Phones,198.67,5,0.0,58.14,2021,10,Oct,29.26
CA-2020-106032,2021-01-12 06:57:56.619802872,Same Day,Home Office,New York,East,Office Supplies,Storage,169.96,8,0.0,25.41,2021,1,Jan,14.95
CA-2021-106033,2022-02-05 08:11:12.917396304,Same Day,Consumer,New York,Central,Technology,Copiers,73.76,2,0.1,19.47,2022,2,Feb,26.4
CA-2022-106034,2022-07-29 04:39:32.502126384,Second Class,Consumer,California,West,Furniture,Chairs,57.67,12,0.0,25.56,2022,7,Jul,44.32
CA-2023-106035,2023-12-01 18:44:39.061389904,Same Day,Home Office,Georgia,Central,Technology,Accessories,6.3,4,0.4,-1.37,2023,12,Dec,-21.75
CA-2020-106036,2022-07-19 13:14:40.592385040,Second Class,Consumer,Florida,Central,Office Supplies,Supplies,509.85,5,0.4,-7.7,2022,7,Jul,-1.51
CA-2021-106037,2020-01-23 03:12:04.610997148,Second Class,Home Office,Florida,East,Office Supplies,Binders,128.17,8,0.0,32.96,2020,1,Jan,25.72
CA-2022-106038,2022-06-05 05:05:20.068044224,Same Day,Home Office,Washington,South,Technology,Phones,99.44,13,0.0,38.8,2022,6,Jun,39.02
CA-2023-106039,2020-12-19 21:57:39.868914792,Same Day,Consumer,Florida,Central,Office Supplies,Supplies,21.08,1,0.0,1.05,2020,12,Dec,4.98
CA-2020-106040,2021-02-12 16:48:56.628808724,Standard Class,Corporate,New York,Central,Furniture,Chairs,78.25,7,0.4,-16.85,2021,2,Feb,-21.53
CA-2021-106041,2023-12-15 19:20:49.111922752,Standard Class,Home Office,Washington,South,Technology,Phones,68.6,8,0.1,-1.04,2023,12,Dec,-1.52
CA-2022-106042,2021-10-27 11:06:04.376844944,First Class,Home Office,Pennsylvania,East,Furniture,Chairs,67.04,1,0.1,2.36,2021,10,Oct,3.52
CA-2023-106043,2022-04-19 05:49:12.659228496,Second Class,Home Office,Illinois,Central,Technology,Machines,207.02,5,0.3,19.29,2022,4,Apr,9.32
CA-2020-106044,2022-04-17 17:00:15.309951472,Second Class,Home Office,Washington,Central,Office Supplies,Storage,167.71,6,0.4,-35.91,2022,4,Apr,-21.41
CA-2021-106045,2020-06-17 12:29:34.513433732,Second Class,Corporate,Ohio,South,Office Supplies,Storage,38.04,10,0.3,2.24,2020,6,Jun,5.89
CA-2022-106046,2023-01-28 14:47:32.694251264,First Class,Home Office,California,West,Technology,Copiers,40.53,5,0.2,9.62,2023,1,Jan,23.74
CA-2023-106047,2020-03-18 12:04:51.789663281,Second Class,Corporate,Illinois,South,Furniture,Tables,40.46,14,0.3,-7.13,2020,3,Mar,-17.62
CA-2020-106048,2023-06-08 03:39:09.987491872,First Class,Corporate,New York,South,Office Supplies,Storage,907.35,9,0.3,-162.67,2023,6,Jun,-17.93
CA-2021-106049,2021-01-28 06:54:11.833691900,Second Class,Home Office,Washington,East,Office Supplies,Supplies,660.32,4,0.0,294.46,2021,1,Jan,44.59
CA-2022-106050,2021-09-07 20:43:10.083554312,First Class,Consumer,Georgia,Central,Furniture,Furnishings,63.29,14,0.5,-5.11,2021,9,Sep,-8.07
CA-2023-106051,2022-09-23 22:50:54.425376496,First Class,Corporate,Florida,South,Office Supplies,Paper,20.56,2,0.2,-1.1,2022,9,Sep,-5.35
CA-2020-106052,2021-10-06 10:11:49.301045680,Standard Class,Consumer,Ohio,South,Furniture,Tables,168.69,9,0.0,29.13,2021,10,Oct,17.27
CA-2021-106053,2022-02-16 17:40:36.083454240,Same Day,Home Office,Michigan,Central,Furniture,Bookcases,155.55,2,0.1,56.62,2022,2,Feb,36.4
CA-2022-106054,2021-04-18 10:05:50.507830088,First Class,Consumer,Michigan,Central,Office Supplies,Binders,203.75,2,0.2,-3.89,2021,4,Apr,-1.91
CA-2023-106055,2022-09-17 07:18:45.911842688,Same Day,Consumer,Georgia,South,Furniture,Tables,311.49,12,0.0,109.37,2022,9,Sep,35.11
CA-2020-106056,2023-01-27 17:45:17.066092960,Second Class,Home Office,California,West,Furniture,Bookcases,233.16,6,0.3,-21.81,2023,1,Jan,-9.35
CA-2021-106057,2021-02-24 11:04:16.306599288,Same Day,Consumer,Ohio,West,Furniture,Bookcases,48.6,9,0.0,10.18,2021,2,Feb,20.95
CA-2022-106058,2023-11-22 08:35:21.058688144,Second Class,Home Office,Ohio,Central,Office Supplies,Binders,199.15,5,0.4,16.39,2023,11,Nov,8.23
CA-2023-106059,2022-03-13 08:29:04.974233248,Same Day,Consumer,Washington,East,Office Supplies,Supplies,348.56,10,0.0,21.39,2022,3,Mar,6.14
CA-2020-106060,2021-09-16 11:35:23.760444288,First Class,Corporate,Pennsylvania,Central,Furniture,Tables,71.95,2,0.0,12.44,2021,9,Sep,17.29
CA-2021-106061,2020-02-20 21:56:17.735528093,First Class,Home Office,Georgia,West,Technology,Accessories,200.33,12,0.3,0.98,2020,2,Feb,0.49
CA-2022-106062,2023-06-23 22:19:51.294341312,Standard Class,Consumer,Florida,South,Furniture,Tables,85.39,6,0.0,25.63,2023,6,Jun,30.02
CA-2023-106063,2023-11-08 18:30:18.822234448,First Class,Corporate,California,East,Furniture,Bookcases,1092.44,1,0.3,-195.22,2023,11,Nov,-17.87
CA-2020-106064,2020-11-05 08:32:45.437534396,Same Day,Corporate,Florida,Central,Technology,Copiers,39.38,14,0.0,8.44,2020,11,Nov,21.43
CA-2021-106065,2021-07-04 06:24:00.576374640,Same Day,Consumer,New York,South,Office Supplies,Binders,471.51,10,0.4,-62.37,2021,7,Jul,-13.23
CA-2022-106066,2022-03-04 10:36:06.087957168,Standard Class,Consumer,Texas,West,Furniture,Furnishings,27.92,10,0.0,1.7,2022,3,Mar,6.09
CA-2023-106067,2022-12-22 15:42:13.706909488,Second Class,Consumer,Florida,South,Technology,Machines,891.63,3,0.0,171.32,2022,12,Dec,19.21
CA-2020-106068,2020-02-24 10:05:20.248161305,Same Day,Corporate,Ohio,East,Technology,Machines,47.39,3,0.4,4.87,2020,2,Feb,10.28
CA-2021-106069,2020-04-04 02:02:37.422324511,Same Day,Home Office,Michigan,Central,Technology,Accessories,179.41,10,0.0,28.68,2020,4,Apr,15.99
CA-2022-106070,2020-02-07 18:22:23.313153549,Standard Class,Consumer,Florida,West,Office Supplies,Paper,29.1,14,0.4,-1.04,2020,2,Feb,-3.57
CA-2023-106071,2022-08-27 02:54:08.231350368,First Class,Corporate,New York,West,Technology,Accessories,38.48,6,0.3,-2.72,2022,8,Aug,-7.07
CA-2020-106072,2023-01-28 20:03:06.601290832,Second Class,Consumer,Georgia,East,Technology,Machines,364.22,14,0.0,33.75,2023,1,Jan,9.27
CA-2021-106073,2020-03-25 00:06:37.698504027,Same Day,Corporate,Georgia,Central,Furniture,Chairs,414.95,4,0.1,35.64,2020,3,Mar,8.59
CA-2022-106074,2022-11-13 06:45:41.742132384,Same Day,Consumer,Florida,East,Technology,Phones,188.55,13,0.0,44.93,2022,11,Nov,23.83
CA-2023-106075,2020-08-16 11:49:13.739930956,First Class,Consumer,Pennsylvania,Central,Technology,Copiers,311.4,11,0.0,52.47,2020,8,Aug,16.85
CA-2020-106076,2021-06-06 01:41:17.870615896,First Class,Consumer,New York,East,Technology,Machines,421.95,11,0.0,126.44,2021,6,Jun,29.97
CA-2021-106077,2020-07-30 13:05:31.595537100,Same Day,Consumer,Pennsylvania,South,Furniture,Bookcases,74.88,8,0.1,26.18,2020,7,Jul,34.96
CA-2022-106078,2020-02-29 00:32:12.295992395,Second Class,Consumer,Washington,Central,Furniture,Chairs,36.64,7,0.5,-11.81,2020,2,Feb,-32.23
CA-2023-106079,2022-01-02 17:44:33.837994696,Standard Class,Home Office,New York,West,Technology,Phones,146.39,9,0.0,49.3,2022,1,Jan,33.68
CA-2020-106080,2021-03-18 09:00:47.010556864,Standard Class,Corporate,Pennsylvania,South,Furniture,Bookcases,83.33,5,0.0,4.21,2021,3,Mar,5.05
CA-2021-106081,2022-08-21 03:08:41.438935312,Standard Class,Consumer,New York,South,Office Supplies,Storage,218.9,11,0.1,-6.48,2022,8,Aug,-2.96
CA-2022-106082,2020-11-13 02:22:43.486266072,Standard Class,Consumer,Florida,South,Furniture,Chairs,256.73,5,0.0,26.49,2020,11,Nov,10.32
CA-2023-106083,2023-07-17 14:20:53.254615504,Same Day,Consumer,New York,West,Technology,Accessories,75.06,5,0.2,6.15,2023,7,Jul,8.19
CA-2020-106084,2023-04-12 02:27:02.854855648,Same Day,Corporate,Illinois,Central,Technology,Copiers,300.1,9,0.1,-3.24,2023,4,Apr,-1.08
CA-2021-106085,2023-02-14 10:00:52.233952064,Standard Class,Corporate,Texas,East,Furniture,Chairs,285.47,2,0.4,5.38,2023,2,Feb,1.88
CA-2022-106086,2021-02-23 10:31:38.073747936,Standard Class,Home Office,Ohio,West,Office Supplies,Supplies,305.92,7,0.1,-5.59,2021,2,Feb,-1.83
CA-2023-106087,2022-05-08 19:39:41.688097264,Second Class,Corporate,Illinois,South,Technology,Machines,98.71,10,0.0,24.5,2022,5,May,24.82
CA-2020-106088,2023-12-03 07:33:36.410666928,Same Day,Consumer,California,East,Office Supplies,Supplies,323.73,3,0.2,51.94,2023,12,Dec,16.04
CA-2021-106089,2020-05-27 04:34:34.228248362,First Class,Corporate,Michigan,West,Technology,Accessories,249.64,8,0.3,-23.71,2020,5,May,-9.5
CA-2022-106090,2020-03-20 07:54:34.348326412,Second Class,Consumer,Ohio,East,Furniture,Chairs,281.51,9,0.3,11.74,2020,3,Mar,4.17
CA-2023-106091,2022-05-19 09:52:00.528343424,Same Day,Home Office,California,South,Office Supplies,Supplies,794.56,11,0.0,122.93,2022,5,May,15.47
CA-2020-106092,2021-09-21 07:17:49.715314952,Same Day,Home Office,Florida,East,Technology,Accessories,205.98,11,0.1,11.46,2021,9,Sep,5.56
CA-2021-106093,2023-08-28 16:09:23.406214032,First Class,Home Office,Florida,South,Furniture,Bookcases,80.89,14,0.1,24.05,2023,8,Aug,29.73
CA-2022-106094,2023-01-28 21:48:17.903637360,Second Class,Home Office,Illinois,East,Technology,Copiers,48.89,10,0.0,8.95,2023,1,Jan,18.31
